task_no,option_no,type,cost,quality,volume,labor_cost,work_day,day_hour,e
13,Option2,Equipment,986.5,0.95,5.1,100,7,11,0.6
13,Option2,Administration,120.0,0.85,5.1,100,7,12,0.55
13,Option2,Material,17200.0,0.85,5.1,100,7,12,0.55
13,Option2,Equipment,986.5,0.95,5.1,100,7,12,0.55
13,Option3,Administration,150.0,1.0,5.1,100,5,8,1.0
13,Option3,Material,19350.0,1.0,5.1,100,5,8,1.0
13,Option3,Equipment,903.0,1.0,5.1,100,5,8,1.0
13,Option3,Administration,150.0,1.0,5.1,100,5,9,0.9
13,Option3,Material,19350.0,1.0,5.1,100,5,9,0.9
13,Option3,Equipment,903.0,1.0,5.1,100,5,9,0.9
13,Option3,Administration,150.0,1.0,5.1,100,5,10,0.85
13,Option3,Material,19350.0,1.0,5.1,100,5,10,0.85
13,Option3,Equipment,903.0,1.0,5.1,100,5,10,0.85
13,Option3,Administration,150.0,1.0,5.1,100,5,11,0.65
13,Option3,Material,19350.0,1.0,5.1,100,5,11,0.65
13,Option3,Equipment,903.0,1.0,5.1,100,5,11,0.65
13,Option3,Administration,150.0,1.0,5.1,100,5,12,0.6
13,Option3,Material,19350.0,1.0,5.1,100,5,12,0.6
13,Option3,Equipment,903.0,1.0,5.1,100,5,12,0.6
13,Option3,Administration,150.0,1.0,5.1,100,6,8,0.9
13,Option3,Material,19350.0,1.0,5.1,100,6,8,0.9
13,Option3,Equipment,903.0,1.0,5.1,100,6,8,0.9
13,Option3,Administration,150.0,1.0,5.1,100,6,9,0.85
13,Option3,Material,19350.0,1.0,5.1,100,6,9,0.85
13,Option3,Equipment,903.0,1.0,5.1,100,6,9,0.85
13,Option3,Administration,150.0,1.0,5.1,100,6,10,0.8
13,Option3,Material,19350.0,1.0,5.1,100,6,10,0.8
13,Option3,Equipment,903.0,1.0,5.1,100,6,10,0.8
13,Option3,Administration,150.0,1.0,5.1,100,6,11,0.65
13,Option3,Material,19350.0,1.0,5.1,100,6,11,0.65
13,Option3,Equipment,903.0,1.0,5.1,100,6,11,0.65
13,Option3,Administration,150.0,1.0,5.1,100,6,12,0.6
13,Option3,Material,19350.0,1.0,5.1,100,6,12,0.6
13,Option3,Equipment,903.0,1.0,5.1,100,6,12,0.6
13,Option3,Administration,150.0,1.0,5.1,100,7,8,0.75
13,Option3,Material,19350.0,1.0,5.1,100,7,8,0.75
13,Option3,Equipment,903.0,1.0,5.1,100,7,8,0.75
13,Option3,Administration,150.0,1.0,5.1,100,7,9,0.7
13,Option3,Material,19350.0,1.0,5.1,100,7,9,0.7
13,Option3,Equipment,903.0,1.0,5.1,100,7,9,0.7
13,Option3,Administration,150.0,1.0,5.1,100,7,10,0.65
13,Option3,Material,19350.0,1.0,5.1,100,7,10,0.65
13,Option3,Equipment,903.0,1.0,5.1,100,7,10,0.65
13,Option3,Administration,150.0,1.0,5.1,100,7,11,0.6
13,Option3,Material,19350.0,1.0,5.1,100,7,11,0.6
13,Option3,Equipment,903.0,1.0,5.1,100,7,11,0.6
13,Option3,Administration,150.0,1.0,5.1,100,7,12,0.55
13,Option3,Material,19350.0,1.0,5.1,100,7,12,0.55
13,Option3,Equipment,903.0,1.0,5.1,100,7,12,0.55
14,Option1,Administration,90.0,0.7,11.0,750,5,8,1.0
14,Option1,Material,11700.0,0.7,11.0,750,5,8,1.0
14,Option1,Equipment,15125.0,0.8,11.0,750,5,8,1.0
14,Option1,Administration,90.0,0.7,11.0,750,5,9,0.9
14,Option1,Material,11700.0,0.7,11.0,750,5,9,0.9
14,Option1,Equipment,15125.0,0.8,11.0,750,5,9,0.9
14,Option1,Administration,90.0,0.7,11.0,750,5,10,0.85
14,Option1,Material,11700.0,0.7,11.0,750,5,10,0.85
14,Option1,Equipment,15125.0,0.8,11.0,750,5,10,0.85
14,Option1,Administration,90.0,0.7,11.0,750,5,11,0.65
14,Option1,Material,11700.0,0.7,11.0,750,5,11,0.65
14,Option1,Equipment,15125.0,0.8,11.0,750,5,11,0.65
14,Option1,Administration,90.0,0.7,11.0,750,5,12,0.6
14,Option1,Material,11700.0,0.7,11.0,750,5,12,0.6
14,Option1,Equipment,15125.0,0.8,11.0,750,5,12,0.6
14,Option1,Administration,90.0,0.7,11.0,750,6,8,0.9
14,Option1,Material,11700.0,0.7,11.0,750,6,8,0.9
14,Option1,Equipment,15125.0,0.8,11.0,750,6,8,0.9
14,Option1,Administration,90.0,0.7,11.0,750,6,9,0.85
14,Option1,Material,11700.0,0.7,11.0,750,6,9,0.85
14,Option1,Equipment,15125.0,0.8,11.0,750,6,9,0.85
14,Option1,Administration,90.0,0.7,11.0,750,6,10,0.8
14,Option1,Material,11700.0,0.7,11.0,750,6,10,0.8
14,Option1,Equipment,15125.0,0.8,11.0,750,6,10,0.8
14,Option1,Administration,90.0,0.7,11.0,750,6,11,0.65
14,Option1,Material,11700.0,0.7,11.0,750,6,11,0.65
14,Option1,Equipment,15125.0,0.8,11.0,750,6,11,0.65
14,Option1,Administration,90.0,0.7,11.0,750,6,12,0.6
14,Option1,Material,11700.0,0.7,11.0,750,6,12,0.6
14,Option1,Equipment,15125.0,0.8,11.0,750,6,12,0.6
14,Option1,Administration,90.0,0.7,11.0,750,7,8,0.75
14,Option1,Material,11700.0,0.7,11.0,750,7,8,0.75
14,Option1,Equipment,15125.0,0.8,11.0,750,7,8,0.75
14,Option1,Administration,90.0,0.7,11.0,750,7,9,0.7
14,Option1,Material,11700.0,0.7,11.0,750,7,9,0.7
14,Option1,Equipment,15125.0,0.8,11.0,750,7,9,0.7
14,Option1,Administration,90.0,0.7,11.0,750,7,10,0.65
14,Option1,Material,11700.0,0.7,11.0,750,7,10,0.65
14,Option1,Equipment,15125.0,0.8,11.0,750,7,10,0.65
14,Option1,Administration,90.0,0.7,11.0,750,7,11,0.6
14,Option1,Material,11700.0,0.7,11.0,750,7,11,0.6
14,Option1,Equipment,15125.0,0.8,11.0,750,7,11,0.6
14,Option1,Administration,90.0,0.7,11.0,750,7,12,0.55
14,Option1,Material,11700.0,0.7,11.0,750,7,12,0.55
14,Option1,Equipment,15125.0,0.8,11.0,750,7,12,0.55
14,Option2,Administration,120.0,0.85,11.0,750,5,8,1.0
14,Option2,Material,13200.0,0.85,11.0,750,5,8,1.0
14,Option2,Equipment,13310.0,0.9,11.0,750,5,8,1.0
14,Option2,Administration,120.0,0.85,11.0,750,5,9,0.9
14,Option2,Material,13200.0,0.85,11.0,750,5,9,0.9
14,Option2,Equipment,13310.0,0.9,11.0,750,5,9,0.9
14,Option2,Administration,120.0,0.85,11.0,750,5,10,0.85
14,Option2,Material,13200.0,0.85,11.0,750,5,10,0.85
14,Option2,Equipment,13310.0,0.9,11.0,750,5,10,0.85
14,Option2,Administration,120.0,0.85,11.0,750,5,11,0.65
14,Option2,Material,13200.0,0.85,11.0,750,5,11,0.65
14,Option2,Equipment,13310.0,0.9,11.0,750,5,11,0.65
14,Option2,Administration,120.0,0.85,11.0,750,5,12,0.6
14,Option2,Material,13200.0,0.85,11.0,750,5,12,0.6
14,Option2,Equipment,13310.0,0.9,11.0,750,5,12,0.6
14,Option2,Administration,120.0,0.85,11.0,750,6,8,0.9
14,Option2,Material,13200.0,0.85,11.0,750,6,8,0.9
14,Option2,Equipment,13310.0,0.9,11.0,750,6,8,0.9
14,Option2,Administration,120.0,0.85,11.0,750,6,9,0.85
14,Option2,Material,13200.0,0.85,11.0,750,6,9,0.85
14,Option2,Equipment,13310.0,0.9,11.0,750,6,9,0.85
14,Option2,Administration,120.0,0.85,11.0,750,6,10,0.8
14,Option2,Material,13200.0,0.85,11.0,750,6,10,0.8
14,Option2,Equipment,13310.0,0.9,11.0,750,6,10,0.8
14,Option2,Administration,120.0,0.85,11.0,750,6,11,0.65
14,Option2,Material,13200.0,0.85,11.0,750,6,11,0.65
14,Option2,Equipment,13310.0,0.9,11.0,750,6,11,0.65
14,Option2,Administration,120.0,0.85,11.0,750,6,12,0.6
14,Option2,Material,13200.0,0.85,11.0,750,6,12,0.6
14,Option2,Equipment,13310.0,0.9,11.0,750,6,12,0.6
14,Option2,Administration,120.0,0.85,11.0,750,7,8,0.75
14,Option2,Material,13200.0,0.85,11.0,750,7,8,0.75
14,Option2,Equipment,13310.0,0.9,11.0,750,7,8,0.75
14,Option2,Administration,120.0,0.85,11.0,750,7,9,0.7
14,Option2,Material,13200.0,0.85,11.0,750,7,9,0.7
14,Option2,Equipment,13310.0,0.9,11.0,750,7,9,0.7
14,Option2,Administration,120.0,0.85,11.0,750,7,10,0.65
14,Option2,Material,13200.0,0.85,11.0,750,7,10,0.65
14,Option2,Equipment,13310.0,0.9,11.0,750,7,10,0.65
14,Option2,Administration,120.0,0.85,11.0,750,7,11,0.6
14,Option2,Material,13200.0,0.85,11.0,750,7,11,0.6
14,Option2,Equipment,13310.0,0.9,11.0,750,7,11,0.6
14,Option2,Administration,120.0,0.85,11.0,750,7,12,0.55
14,Option2,Material,13200.0,0.85,11.0,750,7,12,0.55
14,Option2,Equipment,13310.0,0.9,11.0,750,7,12,0.55
14,Option3,Administration,150.0,1.0,11.0,750,5,8,1.0
14,Option3,Material,14700.0,1.0,11.0,750,5,8,1.0
14,Option3,Equipment,12100.0,1.0,11.0,750,5,8,1.0
14,Option3,Administration,150.0,1.0,11.0,750,5,9,0.9
14,Option3,Material,14700.0,1.0,11.0,750,5,9,0.9
14,Option3,Equipment,12100.0,1.0,11.0,750,5,9,0.9
14,Option3,Administration,150.0,1.0,11.0,750,5,10,0.85
14,Option3,Material,14700.0,1.0,11.0,750,5,10,0.85
14,Option3,Equipment,12100.0,1.0,11.0,750,5,10,0.85
14,Option3,Administration,150.0,1.0,11.0,750,5,11,0.65
14,Option3,Material,14700.0,1.0,11.0,750,5,11,0.65
14,Option3,Equipment,12100.0,1.0,11.0,750,5,11,0.65
14,Option3,Administration,150.0,1.0,11.0,750,5,12,0.6
14,Option3,Material,14700.0,1.0,11.0,750,5,12,0.6
14,Option3,Equipment,12100.0,1.0,11.0,750,5,12,0.6
14,Option3,Administration,150.0,1.0,11.0,750,6,8,0.9
14,Option3,Material,14700.0,1.0,11.0,750,6,8,0.9
14,Option3,Equipment,12100.0,1.0,11.0,750,6,8,0.9
14,Option3,Administration,150.0,1.0,11.0,750,6,9,0.85
14,Option3,Material,14700.0,1.0,11.0,750,6,9,0.85
14,Option3,Equipment,12100.0,1.0,11.0,750,6,9,0.85
14,Option3,Administration,150.0,1.0,11.0,750,6,10,0.8
14,Option3,Material,14700.0,1.0,11.0,750,6,10,0.8
14,Option3,Equipment,12100.0,1.0,11.0,750,6,10,0.8
14,Option3,Administration,150.0,1.0,11.0,750,6,11,0.65
14,Option3,Material,14700.0,1.0,11.0,750,6,11,0.65
14,Option3,Equipment,12100.0,1.0,11.0,750,6,11,0.65
14,Option3,Administration,150.0,1.0,11.0,750,6,12,0.6
14,Option3,Material,14700.0,1.0,11.0,750,6,12,0.6
14,Option3,Equipment,12100.0,1.0,11.0,750,6,12,0.6
14,Option3,Administration,150.0,1.0,11.0,750,7,8,0.75
14,Option3,Material,14700.0,1.0,11.0,750,7,8,0.75
14,Option3,Equipment,12100.0,1.0,11.0,750,7,8,0.75
14,Option3,Administration,150.0,1.0,11.0,750,7,9,0.7
14,Option3,Material,14700.0,1.0,11.0,750,7,9,0.7
14,Option3,Equipment,12100.0,1.0,11.0,750,7,9,0.7
14,Option3,Administration,150.0,1.0,11.0,750,7,10,0.65
14,Option3,Material,14700.0,1.0,11.0,750,7,10,0.65
14,Option3,Equipment,12100.0,1.0,11.0,750,7,10,0.65
14,Option3,Administration,150.0,1.0,11.0,750,7,11,0.6
14,Option3,Material,14700.0,1.0,11.0,750,7,11,0.6
14,Option3,Equipment,12100.0,1.0,11.0,750,7,11,0.6
14,Option3,Administration,150.0,1.0,11.0,750,7,12,0.55
14,Option3,Material,14700.0,1.0,11.0,750,7,12,0.55
14,Option3,Equipment,12100.0,1.0,11.0,750,7,12,0.55
15,Option1,Administration,90.0,0.7,11.2,470,5,8,1.0
15,Option1,Material,1100.0,0.7,11.2,470,5,8,1.0
15,Option1,Equipment,2442.9,0.8,11.2,470,5,8,1.0
15,Option1,Administration,90.0,0.7,11.2,470,5,9,0.9
15,Option1,Material,1100.0,0.7,11.2,470,5,9,0.9
15,Option1,Equipment,2442.9,0.8,11.2,470,5,9,0.9
15,Option1,Administration,90.0,0.7,11.2,470,5,10,0.85
15,Option1,Material,1100.0,0.7,11.2,470,5,10,0.85
15,Option1,Equipment,2442.9,0.8,11.2,470,5,10,0.85
15,Option1,Administration,90.0,0.7,11.2,470,5,11,0.65
15,Option1,Material,1100.0,0.7,11.2,470,5,11,0.65
15,Option1,Equipment,2442.9,0.8,11.2,470,5,11,0.65
15,Option1,Administration,90.0,0.7,11.2,470,5,12,0.6
15,Option1,Material,1100.0,0.7,11.2,470,5,12,0.6
15,Option1,Equipment,2442.9,0.8,11.2,470,5,12,0.6
15,Option1,Administration,90.0,0.7,11.2,470,6,8,0.9
15,Option1,Material,1100.0,0.7,11.2,470,6,8,0.9
15,Option1,Equipment,2442.9,0.8,11.2,470,6,8,0.9
15,Option1,Administration,90.0,0.7,11.2,470,6,9,0.85
15,Option1,Material,1100.0,0.7,11.2,470,6,9,0.85
15,Option1,Equipment,2442.9,0.8,11.2,470,6,9,0.85
15,Option1,Administration,90.0,0.7,11.2,470,6,10,0.8
15,Option1,Material,1100.0,0.7,11.2,470,6,10,0.8
15,Option1,Equipment,2442.9,0.8,11.2,470,6,10,0.8
15,Option1,Administration,90.0,0.7,11.2,470,6,11,0.65
15,Option1,Material,1100.0,0.7,11.2,470,6,11,0.65
15,Option1,Equipment,2442.9,0.8,11.2,470,6,11,0.65
15,Option1,Administration,90.0,0.7,11.2,470,6,12,0.6
15,Option1,Material,1100.0,0.7,11.2,470,6,12,0.6
15,Option1,Equipment,2442.9,0.8,11.2,470,6,12,0.6
15,Option1,Administration,90.0,0.7,11.2,470,7,8,0.75
15,Option1,Material,1100.0,0.7,11.2,470,7,8,0.75
15,Option1,Equipment,2442.9,0.8,11.2,470,7,8,0.75
15,Option1,Administration,90.0,0.7,11.2,470,7,9,0.7
15,Option1,Material,1100.0,0.7,11.2,470,7,9,0.7
15,Option1,Equipment,2442.9,0.8,11.2,470,7,9,0.7
15,Option1,Administration,90.0,0.7,11.2,470,7,10,0.65
15,Option1,Material,1100.0,0.7,11.2,470,7,10,0.65
15,Option1,Equipment,2442.9,0.8,11.2,470,7,10,0.65
15,Option1,Administration,90.0,0.7,11.2,470,7,11,0.6
15,Option1,Material,1100.0,0.7,11.2,470,7,11,0.6
15,Option1,Equipment,2442.9,0.8,11.2,470,7,11,0.6
15,Option1,Administration,90.0,0.7,11.2,470,7,12,0.55
15,Option1,Material,1100.0,0.7,11.2,470,7,12,0.55
15,Option1,Equipment,2442.9,0.8,11.2,470,7,12,0.55
15,Option2,Administration,120.0,0.85,11.2,470,5,8,1.0
15,Option2,Material,1350.0,0.85,11.2,470,5,8,1.0
15,Option2,Equipment,2179.4,0.9,11.2,470,5,8,1.0
15,Option2,Administration,120.0,0.85,11.2,470,5,9,0.9
15,Option2,Material,1350.0,0.85,11.2,470,5,9,0.9
15,Option2,Equipment,2179.4,0.9,11.2,470,5,9,0.9
15,Option2,Administration,120.0,0.85,11.2,470,5,10,0.85
15,Option2,Material,1350.0,0.85,11.2,470,5,10,0.85
15,Option2,Equipment,2179.4,0.9,11.2,470,5,10,0.85
15,Option2,Administration,120.0,0.85,11.2,470,5,11,0.65
15,Option2,Material,1350.0,0.85,11.2,470,5,11,0.65
15,Option2,Equipment,2179.4,0.9,11.2,470,5,11,0.65
15,Option2,Administration,120.0,0.85,11.2,470,5,12,0.6
15,Option2,Material,1350.0,0.85,11.2,470,5,12,0.6
15,Option2,Equipment,2179.4,0.9,11.2,470,5,12,0.6
15,Option2,Administration,120.0,0.85,11.2,470,6,8,0.9
15,Option2,Material,1350.0,0.85,11.2,470,6,8,0.9
15,Option2,Equipment,2179.4,0.9,11.2,470,6,8,0.9
15,Option2,Administration,120.0,0.85,11.2,470,6,9,0.85
15,Option2,Material,1350.0,0.85,11.2,470,6,9,0.85
15,Option2,Equipment,2179.4,0.9,11.2,470,6,9,0.85
15,Option2,Administration,120.0,0.85,11.2,470,6,10,0.8
15,Option2,Material,1350.0,0.85,11.2,470,6,10,0.8
15,Option2,Equipment,2179.4,0.9,11.2,470,6,10,0.8
15,Option2,Administration,120.0,0.85,11.2,470,6,11,0.65
15,Option2,Material,1350.0,0.85,11.2,470,6,11,0.65
15,Option2,Equipment,2179.4,0.9,11.2,470,6,11,0.65
15,Option2,Administration,120.0,0.85,11.2,470,6,12,0.6
15,Option2,Material,1350.0,0.85,11.2,470,6,12,0.6
15,Option2,Equipment,2179.4,0.9,11.2,470,6,12,0.6
15,Option2,Administration,120.0,0.85,11.2,470,7,8,0.75
15,Option2,Material,1350.0,0.85,11.2,470,7,8,0.75
15,Option2,Equipment,2179.4,0.9,11.2,470,7,8,0.75
15,Option2,Administration,120.0,0.85,11.2,470,7,9,0.7
15,Option2,Material,1350.0,0.85,11.2,470,7,9,0.7
15,Option2,Equipment,2179.4,0.9,11.2,470,7,9,0.7
15,Option2,Administration,120.0,0.85,11.2,470,7,10,0.65
15,Option2,Material,1350.0,0.85,11.2,470,7,10,0.65
15,Option2,Equipment,2179.4,0.9,11.2,470,7,10,0.65
15,Option2,Administration,120.0,0.85,11.2,470,7,11,0.6
15,Option2,Material,1350.0,0.85,11.2,470,7,11,0.6
15,Option2,Equipment,2179.4,0.9,11.2,470,7,11,0.6
15,Option2,Administration,120.0,0.85,11.2,470,7,12,0.55
15,Option2,Material,1350.0,0.85,11.2,470,7,12,0.55
15,Option2,Equipment,2179.4,0.9,11.2,470,7,12,0.55
15,Option3,Administration,150.0,1.0,11.2,470,5,8,1.0
15,Option3,Material,1600.0,1.0,11.2,470,5,8,1.0
15,Option3,Equipment,1995.0,1.0,11.2,470,5,8,1.0
15,Option3,Administration,150.0,1.0,11.2,470,5,9,0.9
15,Option3,Material,1600.0,1.0,11.2,470,5,9,0.9
15,Option3,Equipment,1995.0,1.0,11.2,470,5,9,0.9
15,Option3,Administration,150.0,1.0,11.2,470,5,10,0.85
15,Option3,Material,1600.0,1.0,11.2,470,5,10,0.85
15,Option3,Equipment,1995.0,1.0,11.2,470,5,10,0.85
15,Option3,Administration,150.0,1.0,11.2,470,5,11,0.65
15,Option3,Material,1600.0,1.0,11.2,470,5,11,0.65
15,Option3,Equipment,1995.0,1.0,11.2,470,5,11,0.65
15,Option3,Administration,150.0,1.0,11.2,470,5,12,0.6
15,Option3,Material,1600.0,1.0,11.2,470,5,12,0.6
15,Option3,Equipment,1995.0,1.0,11.2,470,5,12,0.6
15,Option3,Administration,150.0,1.0,11.2,470,6,8,0.9
15,Option3,Material,1600.0,1.0,11.2,470,6,8,0.9
15,Option3,Equipment,1995.0,1.0,11.2,470,6,8,0.9
15,Option3,Administration,150.0,1.0,11.2,470,6,9,0.85
15,Option3,Material,1600.0,1.0,11.2,470,6,9,0.85
15,Option3,Equipment,1995.0,1.0,11.2,470,6,9,0.85
15,Option3,Administration,150.0,1.0,11.2,470,6,10,0.8
15,Option3,Material,1600.0,1.0,11.2,470,6,10,0.8
15,Option3,Equipment,1995.0,1.0,11.2,470,6,10,0.8
15,Option3,Administration,150.0,1.0,11.2,470,6,11,0.65
15,Option3,Material,1600.0,1.0,11.2,470,6,11,0.65
15,Option3,Equipment,1995.0,1.0,11.2,470,6,11,0.65
15,Option3,Administration,150.0,1.0,11.2,470,6,12,0.6
15,Option3,Material,1600.0,1.0,11.2,470,6,12,0.6
15,Option3,Equipment,1995.0,1.0,11.2,470,6,12,0.6
15,Option3,Administration,150.0,1.0,11.2,470,7,8,0.75
15,Option3,Material,1600.0,1.0,11.2,470,7,8,0.75
15,Option3,Equipment,1995.0,1.0,11.2,470,7,8,0.75
15,Option3,Administration,150.0,1.0,11.2,470,7,9,0.7
15,Option3,Material,1600.0,1.0,11.2,470,7,9,0.7
15,Option3,Equipment,1995.0,1.0,11.2,470,7,9,0.7
15,Option3,Administration,150.0,1.0,11.2,470,7,10,0.65
15,Option3,Material,1600.0,1.0,11.2,470,7,10,0.65
15,Option3,Equipment,1995.0,1.0,11.2,470,7,10,0.65
15,Option3,Administration,150.0,1.0,11.2,470,7,11,0.6
15,Option3,Material,1600.0,1.0,11.2,470,7,11,0.6
15,Option3,Equipment,1995.0,1.0,11.2,470,7,11,0.6
15,Option3,Administration,150.0,1.0,11.2,470,7,12,0.55
15,Option3,Material,1600.0,1.0,11.2,470,7,12,0.55
15,Option3,Equipment,1995.0,1.0,11.2,470,7,12,0.55
16,Option1,Administration,90.0,0.7,2.2,800,5,8,1.0
16,Option1,Material,7700.0,0.7,2.2,800,5,8,1.0
16,Option1,Equipment,484.0,0.8,2.2,800,5,8,1.0
16,Option1,Administration,90.0,0.7,2.2,800,5,9,0.9
16,Option1,Material,7700.0,0.7,2.2,800,5,9,0.9
16,Option1,Equipment,484.0,0.8,2.2,800,5,9,0.9
16,Option1,Administration,90.0,0.7,2.2,800,5,10,0.85
16,Option1,Material,7700.0,0.7,2.2,800,5,10,0.85
16,Option1,Equipment,484.0,0.8,2.2,800,5,10,0.85
16,Option1,Administration,90.0,0.7,2.2,800,5,11,0.65
16,Option1,Material,7700.0,0.7,2.2,800,5,11,0.65
16,Option1,Equipment,484.0,0.8,2.2,800,5,11,0.65
16,Option1,Administration,90.0,0.7,2.2,800,5,12,0.6
16,Option1,Material,7700.0,0.7,2.2,800,5,12,0.6
16,Option1,Equipment,484.0,0.8,2.2,800,5,12,0.6
16,Option1,Administration,90.0,0.7,2.2,800,6,8,0.9
16,Option1,Material,7700.0,0.7,2.2,800,6,8,0.9
16,Option1,Equipment,484.0,0.8,2.2,800,6,8,0.9
16,Option1,Administration,90.0,0.7,2.2,800,6,9,0.85
16,Option1,Material,7700.0,0.7,2.2,800,6,9,0.85
16,Option1,Equipment,484.0,0.8,2.2,800,6,9,0.85
16,Option1,Administration,90.0,0.7,2.2,800,6,10,0.8
16,Option1,Material,7700.0,0.7,2.2,800,6,10,0.8
16,Option1,Equipment,484.0,0.8,2.2,800,6,10,0.8
16,Option1,Administration,90.0,0.7,2.2,800,6,11,0.65
16,Option1,Material,7700.0,0.7,2.2,800,6,11,0.65
16,Option1,Equipment,484.0,0.8,2.2,800,6,11,0.65
16,Option1,Administration,90.0,0.7,2.2,800,6,12,0.6
16,Option1,Material,7700.0,0.7,2.2,800,6,12,0.6
16,Option1,Equipment,484.0,0.8,2.2,800,6,12,0.6
16,Option1,Administration,90.0,0.7,2.2,800,7,8,0.75
16,Option1,Material,7700.0,0.7,2.2,800,7,8,0.75
16,Option1,Equipment,484.0,0.8,2.2,800,7,8,0.75
16,Option1,Administration,90.0,0.7,2.2,800,7,9,0.7
16,Option1,Material,7700.0,0.7,2.2,800,7,9,0.7
16,Option1,Equipment,484.0,0.8,2.2,800,7,9,0.7
16,Option1,Administration,90.0,0.7,2.2,800,7,10,0.65
16,Option1,Material,7700.0,0.7,2.2,800,7,10,0.65
16,Option1,Equipment,484.0,0.8,2.2,800,7,10,0.65
16,Option1,Administration,90.0,0.7,2.2,800,7,11,0.6
16,Option1,Material,7700.0,0.7,2.2,800,7,11,0.6
16,Option1,Equipment,484.0,0.8,2.2,800,7,11,0.6
16,Option1,Administration,90.0,0.7,2.2,800,7,12,0.55
16,Option1,Material,7700.0,0.7,2.2,800,7,12,0.55
16,Option1,Equipment,484.0,0.8,2.2,800,7,12,0.55
16,Option2,Administration,120.0,0.85,2.2,800,5,8,1.0
16,Option2,Material,8800.0,0.85,2.2,800,5,8,1.0
16,Option2,Equipment,411.4,0.9,2.2,800,5,8,1.0
16,Option2,Administration,120.0,0.85,2.2,800,5,9,0.9
16,Option2,Material,8800.0,0.85,2.2,800,5,9,0.9
16,Option2,Equipment,411.4,0.9,2.2,800,5,9,0.9
16,Option2,Administration,120.0,0.85,2.2,800,5,10,0.85
16,Option2,Material,8800.0,0.85,2.2,800,5,10,0.85
16,Option2,Equipment,411.4,0.9,2.2,800,5,10,0.85
16,Option2,Administration,120.0,0.85,2.2,800,5,11,0.65
16,Option2,Material,8800.0,0.85,2.2,800,5,11,0.65
16,Option2,Equipment,411.4,0.9,2.2,800,5,11,0.65
16,Option2,Administration,120.0,0.85,2.2,800,5,12,0.6
16,Option2,Material,8800.0,0.85,2.2,800,5,12,0.6
16,Option2,Equipment,411.4,0.9,2.2,800,5,12,0.6
16,Option2,Administration,120.0,0.85,2.2,800,6,8,0.9
16,Option2,Material,8800.0,0.85,2.2,800,6,8,0.9
16,Option2,Equipment,411.4,0.9,2.2,800,6,8,0.9
16,Option2,Administration,120.0,0.85,2.2,800,6,9,0.85
16,Option2,Material,8800.0,0.85,2.2,800,6,9,0.85
16,Option2,Equipment,411.4,0.9,2.2,800,6,9,0.85
16,Option2,Administration,120.0,0.85,2.2,800,6,10,0.8
16,Option2,Material,8800.0,0.85,2.2,800,6,10,0.8
16,Option2,Equipment,411.4,0.9,2.2,800,6,10,0.8
16,Option2,Administration,120.0,0.85,2.2,800,6,11,0.65
16,Option2,Material,8800.0,0.85,2.2,800,6,11,0.65
16,Option2,Equipment,411.4,0.9,2.2,800,6,11,0.65
16,Option2,Administration,120.0,0.85,2.2,800,6,12,0.6
16,Option2,Material,8800.0,0.85,2.2,800,6,12,0.6
16,Option2,Equipment,411.4,0.9,2.2,800,6,12,0.6
16,Option2,Administration,120.0,0.85,2.2,800,7,8,0.75
16,Option2,Material,8800.0,0.85,2.2,800,7,8,0.75
16,Option2,Equipment,411.4,0.9,2.2,800,7,8,0.75
16,Option2,Administration,120.0,0.85,2.2,800,7,9,0.7
16,Option2,Material,8800.0,0.85,2.2,800,7,9,0.7
16,Option2,Equipment,411.4,0.9,2.2,800,7,9,0.7
16,Option2,Administration,120.0,0.85,2.2,800,7,10,0.65
16,Option2,Material,8800.0,0.85,2.2,800,7,10,0.65
16,Option2,Equipment,411.4,0.9,2.2,800,7,10,0.65
16,Option2,Administration,120.0,0.85,2.2,800,7,11,0.6
16,Option2,Material,8800.0,0.85,2.2,800,7,11,0.6
16,Option2,Equipment,411.4,0.9,2.2,800,7,11,0.6
16,Option2,Administration,120.0,0.85,2.2,800,7,12,0.55
16,Option2,Material,8800.0,0.85,2.2,800,7,12,0.55
16,Option2,Equipment,411.4,0.9,2.2,800,7,12,0.55
16,Option3,Administration,150.0,1.0,2.2,800,5,8,1.0
16,Option3,Material,9900.0,1.0,2.2,800,5,8,1.0
16,Option3,Equipment,363.0,1.0,2.2,800,5,8,1.0
16,Option3,Administration,150.0,1.0,2.2,800,5,9,0.9
16,Option3,Material,9900.0,1.0,2.2,800,5,9,0.9
16,Option3,Equipment,363.0,1.0,2.2,800,5,9,0.9
16,Option3,Administration,150.0,1.0,2.2,800,5,10,0.85
16,Option3,Material,9900.0,1.0,2.2,800,5,10,0.85
16,Option3,Equipment,363.0,1.0,2.2,800,5,10,0.85
16,Option3,Administration,150.0,1.0,2.2,800,5,11,0.65
16,Option3,Material,9900.0,1.0,2.2,800,5,11,0.65
16,Option3,Equipment,363.0,1.0,2.2,800,5,11,0.65
16,Option3,Administration,150.0,1.0,2.2,800,5,12,0.6
16,Option3,Material,9900.0,1.0,2.2,800,5,12,0.6
16,Option3,Equipment,363.0,1.0,2.2,800,5,12,0.6
16,Option3,Administration,150.0,1.0,2.2,800,6,8,0.9
16,Option3,Material,9900.0,1.0,2.2,800,6,8,0.9
16,Option3,Equipment,363.0,1.0,2.2,800,6,8,0.9
16,Option3,Administration,150.0,1.0,2.2,800,6,9,0.85
16,Option3,Material,9900.0,1.0,2.2,800,6,9,0.85
