task_no,administration_option,administration_cost,administration_quality,material_option,material_cost,material_quality,equipment_option,equipment_cost,equipment_quality,volume,labor_cost,work_day,day_hour,e,duration
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,8,1.0,1.9
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,9,0.9,1.876543209876543
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,10,0.85,1.788235294117647
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,11,0.65,2.125874125874126
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,12,0.6,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,8,0.9,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,9,0.85,1.9869281045751634
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,10,0.8,1.9
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,11,0.65,2.125874125874126
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,12,0.6,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,8,0.75,2.533333333333333
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,9,0.7,2.4126984126984126
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,10,0.65,2.338461538461538
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,11,0.6,2.303030303030303
1,Option2,120,0.85,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,12,0.55,2.3030303030303028
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,8,1.0,1.9
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,9,0.9,1.876543209876543
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,10,0.85,1.788235294117647
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,11,0.65,2.125874125874126
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,12,0.6,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,8,0.9,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,9,0.85,1.9869281045751634
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,10,0.8,1.9
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,11,0.65,2.125874125874126
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,12,0.6,2.111111111111111
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,8,0.75,2.533333333333333
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,9,0.7,2.4126984126984126
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,10,0.65,2.338461538461538
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,11,0.6,2.303030303030303
1,Option2,120,0.85,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option1,3200,0.7,Option1,1440.0,0.8,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option1,3200,0.7,Option2,1200.0,0.9,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option1,3200,0.7,Option3,1040.0,1.0,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option2,3850,0.85,Option1,1440.0,0.8,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option2,3850,0.85,Option2,1200.0,0.9,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option2,3850,0.85,Option3,1040.0,1.0,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option3,4500,1.0,Option1,1440.0,0.8,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option3,4500,1.0,Option2,1200.0,0.9,1.9,700,7,12,0.55,2.3030303030303028
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,8,1.0,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,9,0.9,1.876543209876543
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,10,0.85,1.788235294117647
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,5,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,8,0.9,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,9,0.85,1.9869281045751634
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,10,0.8,1.9
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,11,0.65,2.125874125874126
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,6,12,0.6,2.111111111111111
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,8,0.75,2.533333333333333
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,9,0.7,2.4126984126984126
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,10,0.65,2.338461538461538
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,11,0.6,2.303030303030303
1,Option3,150,1.0,Option3,4500,1.0,Option3,1040.0,1.0,1.9,700,7,12,0.55,2.3030303030303028
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,5,10,0.85,9.411764705882353
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,5,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,5,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,6,8,0.9,11.11111111111111
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,6,9,0.85,10.457516339869281
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,6,10,0.8,10.0
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,6,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,6,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,7,8,0.75,13.333333333333334
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,7,9,0.7,12.6984126984127
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,7,10,0.65,12.307692307692308
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,7,11,0.6,12.121212121212121
2,Option1,90,0.7,Option1,800,0.7,Option1,1210.0,0.8,10.0,300,7,12,0.55,12.121212121212121
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,5,10,0.85,9.411764705882353
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,5,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,5,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,6,8,0.9,11.11111111111111
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,6,9,0.85,10.457516339869281
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,6,10,0.8,10.0
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,6,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,6,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,7,8,0.75,13.333333333333334
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,7,9,0.7,12.6984126984127
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,7,10,0.65,12.307692307692308
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,7,11,0.6,12.121212121212121
2,Option1,90,0.7,Option1,800,0.7,Option2,1150.0,0.9,10.0,300,7,12,0.55,12.121212121212121
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,5,10,0.85,9.411764705882353
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,5,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,5,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,6,8,0.9,11.11111111111111
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,6,9,0.85,10.457516339869281
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,6,10,0.8,10.0
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,6,11,0.65,11.188811188811188
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,6,12,0.6,11.111111111111112
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,7,8,0.75,13.333333333333334
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,7,9,0.7,12.6984126984127
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,7,10,0.65,12.307692307692308
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,7,11,0.6,12.121212121212121
2,Option1,90,0.7,Option1,800,0.7,Option3,1100.0,1.0,10.0,300,7,12,0.55,12.121212121212121
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,5,10,0.85,9.411764705882353
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,5,11,0.65,11.188811188811188
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,5,12,0.6,11.111111111111112
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,6,8,0.9,11.11111111111111
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,6,9,0.85,10.457516339869281
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,6,10,0.8,10.0
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,6,11,0.65,11.188811188811188
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,6,12,0.6,11.111111111111112
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,7,8,0.75,13.333333333333334
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,7,9,0.7,12.6984126984127
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,7,10,0.65,12.307692307692308
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,7,11,0.6,12.121212121212121
2,Option1,90,0.7,Option2,950,0.85,Option1,1210.0,0.8,10.0,300,7,12,0.55,12.121212121212121
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,5,10,0.85,9.411764705882353
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,5,11,0.65,11.188811188811188
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,5,12,0.6,11.111111111111112
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,6,8,0.9,11.11111111111111
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,6,9,0.85,10.457516339869281
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,6,10,0.8,10.0
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,6,11,0.65,11.188811188811188
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,6,12,0.6,11.111111111111112
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,7,8,0.75,13.333333333333334
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,7,9,0.7,12.6984126984127
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,7,10,0.65,12.307692307692308
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,7,11,0.6,12.121212121212121
2,Option1,90,0.7,Option2,950,0.85,Option2,1150.0,0.9,10.0,300,7,12,0.55,12.121212121212121
2,Option1,90,0.7,Option2,950,0.85,Option3,1100.0,1.0,10.0,300,5,8,1.0,10.0
2,Option1,90,0.7,Option2,950,0.85,Option3,1100.0,1.0,10.0,300,5,9,0.9,9.876543209876544
2,Option1,90,0.7,Option2,950,0.85,Option3,1100.0,1.0,10.0,300,5,10,0.85,9.411764705882353
